geneName	SKG_rep3
Mdh1	15993
Mdh2	27792
4921513H07Rik	0
Gm6117	0
Tle1	1
Mov10	12
Hivep1	431
Il10ra	4390
4930548J01Rik	0
Cwc27	1856
Fryl	6831
Zfp629	2
Kbtbd2	4677
Cdiptos	0
Mir7647	0
Gm10538	0
Spp1	0
Plekhg5	83
Hoxc9	0
Strn3	3665
Gsdmd	1600
Plscr3	1648
Mvk	2
Ppp1r14d	0
Tacstd2	267
Steap1	0
Eef1akmt2	1118
Ugt2a3	0
1700031P21Rik	0
Ythdc2	1250
Gm13363	0
4933433G19Rik	0
Mir6351	0
Zbtb5	1409
Med16	5699
Pla2g1b	0
Prelid1	12276
4930563M20Rik	0
Snca	0
Tma16	657
Rabac1	3109
Dhcr7	1641
Aff2	0
Mir666	0
Mir1198	0
Mir1195	0
Mir126b	0
Ptges3l	3
Mtfr1	3694
Gpatch1	1712
4933401H06Rik	0
Gm16596	0
1700092C10Rik	0
Hsf5	0
Krtap11-1	0
Itsn1	2
BC051142	0
5930403L14Rik	0
Eif2b3	3008
Uroc1	1
Rad51	802
Glra4	0
Klra21	0
Cadps	1
Trhr	0
Tnp2	0
Gm3219	90
A930003O13Rik	0
Rpl35a	399
4931406B18Rik	1
Nol7	5991
Izumo4	1050
Gpn3	2120
Krcc1	3061
Pyroxd2	0
4930455D15Rik	0
Etaa1	1657
Higd2a	2957
Cpsf2	1898
Ndufaf3	2028
Tfe3	679
Slc25a2	0
Ccr1	0
2310015D24Rik	0
Map10	0
Zdhhc12	970
Ccdc3	0
Mtx3	0
P2ry1	2
Tyrp1	0
Phtf2	2123
Lhx6	0
Zfp239	0
Fscn2	0
Crygb	0
Gas2l1	3
Ttll6	0
Abracl	4352
Bex4	0
Celsr3	0
4930417O22Rik	0
Resp18	0
S100a4	0
Mir1933	0
4430402I18Rik	492
Nipal1	1873
Gm15133	0
Lyplal1	0
Snord37	4
4933433H22Rik	0
4930433B08Rik	0
4930470O06Rik	0
Fggy	0
4930477N07Rik	0
Ect2l	0
Gpx2-ps1	0
Rbm3os	0
Arhgap20os	0
Ifnar2	4790
Gpr146	0
Bnipl	0
Aspscr1	7040
Btbd35f5	0
Rpa1	15789
Sash3	25367
Eml6	0
Zfp189	609
Rnf121	1324
Orc2	1423
Gemin8	276
Fchsd1	2038
Ints8	8353
Gm20867	0
Slfn3	0
Slfn2	535
Slc8a1	0
Slc4a1	0
Nme8	0
Ppp1r3e	0
9330117O12Rik	0
Slc41a2	0
Vmn1r85	0
Slco1a6	0
4831407H17Rik	0
4930518P08Rik	0
Lce1i	0
Rarg	0
Vps25	3159
Gga2	2133
Ids	1233
Nppc	0
Pnoc	8
Sptbn4	4
Wbp4	5725
Vmn1r188	0
Ctdnep1	1232
Klhl4	1
Smyd1	0
Cyb561d1	1014
Rab27a	2
Pcdhb12	0
Pcdhb11	0
Dhx34	4341
Slc6a20a	0
Helz	3565
Rufy1	1107
4930435F18Rik	0
Lypla1	7008
Nckap5	0
Tdg-ps2	0
Stxbp3-ps	10
Tasp1	1208
Gm8882	0
Esp31	0
Esp34	0
2310065F04Rik	0
Eif2d	1661
Gm10767	11
Phkb	79
Hfm1	0
4732414G09Rik	0
Mrap2	0
Cd36	0
Tmem273	0
Lck	80167
Atad5	1501
Malt1	951
Slc35d1	2448
Tex48	0
Tmem164	1956
Calml3	0
Tmem70	1060
Gar1	1680
Cdh13	0
Cenph	1
Ugt8a	1
Caln1	0
Olfr156	0
Clstn2	0
Mecr	709
Sh3rf2	0
Fscb	0
Prkd3	3379
Slc10a3	952
Dtx2	3251
Mir7018	0
Lsamp	1
Twnk	3191
Rab30	0
Samd7	1
Spata24	108
4930579G24Rik	1674
Gltp	11274
Cbln3	0
Rcan2	0
Tmem14a	1
Cldn22	0
Tmem225	0
Dmrtc1a	0
Rtn1	2
Akirin2	2773
Naa50	4243
Elovl7	2
H1f2	603
Tmod3	6125
Dctpp1	1554
Spast	2485
Cd160	1744
Rasgef1b	0
Pacrgl	850
Zkscan14	1242
Ddhd1	1085
Ctxn1	281
Ccser1	0
Gm5111	0
Mttp	2
Hnrnpa1l2-ps2	2
Nme9	0
Atp5a1	43335
Mir7022	0
Mir7020	0
Mir3968	0
Scgb2b19	0
Gm10229	0
Dlg3	2449
Fsip1	0
Rnf148	0
Taf3	3874
C1galt1	1083
Dmrtc2	0
4930474N05Rik	0
Nmrk1	17
Adam6a	0
Mir7023	0
Tcf3	18829
Ntsr2	0
Galnt16	0
Mettl5	642
Mir19b-2	0
C030013G03Rik	0
2610027K06Rik	0
Foxp4	877
Vmn2r42	0
Vmn2r10	0
Vmn2r30	0
Vmn2r37	0
Pcsk4	3
Mob4	2241
Lyzl1	0
Zc3h13	4364
Rnase2a	0
Ear6	0
Eloa	4200
Itga3	0
Stx5a	6547
Zfp385b	252
Cd200r3	0
Cabp4	0
Zc3h11a	10188
Map11	1315
Grm3	0
Vmn2r118	0
Ppig	5394
Cntn1	0
A330035P11Rik	0
A330069E16Rik	449
Zswim8	1539
Prl8a8	0
Klhl28	641
5430434I15Rik	0
Usp38	10990
Atp1a2	0
Ccdc85b	3641
Mex3d	160
C2cd4c	0
Hist1h2ap	0
Hist1h2an	10
Il15ra	0
P3h1	2
Akap11	10
Cct6b	0
Mir8112	0
Crxos	0
Scgb2b3	0
Fut7	0
Gtf3c6	3207
Prdx4	1
Hsd17b10	4048
Abcg3	0
Ccdc38	1
Cables1	0
Otud5	10544
Vmn2r29	0
Taf1b	2758
Iqcf6	0
Zfp212	43
Irf1	3176
Lhx8	0
Mnx1	0
Hbegf	0
Tbx15	1
Dnmt3aos	0
Mir7025	0
Inpp5a	3
Macf1	7364
Xlr	157
Casp2	4847
Mknk2	6247
Galnt3	535
Ddb1	6197
Cyp4f41-ps	0
Vmn1r256	0
Cd47	5937
Prdm10	4
D430041D05Rik	1
Mia2	7050
Pkp2	0
Gm6654	10
Hmox2	3684
Tinagl1	0
Zfp235	104
Prkci	1977
Igf2bp1	29
Ramp2	1
Gipc2	0
Stk39	0
Rfk	5931
Abl1	1376
Atrx	12788
Wnt7b	0
4921531P14Rik	0
H2-T-ps	301
Atxn2l	3352
Asphd1	0
2310043L19Rik	0
Mir763	0
Mir764	0
2700046G09Rik	0
Gdap1l1	0
Nit2	1889
Grk4	1
Spag6l	0
Atp5b	81870
Ech1	3592
Yipf1	3237
Mir7653	0
Tor2a	2882
1810020O05Rik	0
Lrp12	976
Gnat2	0
Aplnr	0
Agr2	0
Adamts5	0
H2-Eb1	1
H2-Ea	1498
Elavl1	18653
Slc6a4	0
Htr1b	0
Mir6925	0
Mir6924	0
Gm3776	0
Aasdhppt	1992
Atp11c	1272
Gpr20	0
Zfp445	5348
Agrn	0
Magea1	0
Med6	712
Klf3	3
Slurp2	0
Pkn1	8706
Pqbp1	7432
Ly6i	0
Gm9789	0
Urah	0
Fbxl21	0
Rdx	3312
Rpl28	3649
Htra3	0
Mrpl9	6608
Gm16451	0
Cnih2	2604
Lilra6	36
Gjb6	0
Rbm25	18175
Klhl36	930
Rfwd3	2333
A730056A06Rik	0
Dleu7	0
Plac8	2395
Paip2b	1497
Fgd2	0
Dynlt1a	8
Axl	681
1700092M07Rik	0
Snord49a	0
2210409D07Rik	0
Adora1	0
Ccne2	511
Sntg1	0
Nt5c3	2299
Duoxa1	0
Carmil2	14168
G6pd2	6
Snu13	1838
Tnc	17
Fto	7855
Atp6v1d	3897
Glt8d2	131
Rrp7a	2787
Pgam5	5564
Apcs	0
Khdrbs1	19849
Pdlim1	4082
Bysl	1786
Mir6912	0
Gsto1	1
Sh2d1a	12540
Isg15	373
Clec3b	0
Tlr6	662
Tbpl1	2674
Col5a3	3
Ets2	3587
Cops4	3241
Taf2	3736
Gm7244	0
Mir214	0
Rps3	18029
Ccl2	0
1700010J16Rik	0
Cep97	884
Tlr5	0
Tbc1d19	1
Kcnj16	0
E030018B13Rik	0
Gsg1	0
Gm3716	0
A330102I10Rik	0
3830432H09Rik	0
Aar2	2982
Mto1	883
Yju2	1121
Klrc3	0
Vmn1r91	0
Vmn1r224	0
Unc80	0
Ptprd	0
Clta	5954
Cd63	703
Cd59a	0
Cd53	70809
Mir6915	0
Mir6914	0
Tm7sf2	1
Prl3a1	0
Insyn1	53
Papola	19719
Sycp1	45
Socs6	3954
Sec61b	2405
9030204H09Rik	0
Rnf13	1682
Nhs	0
Smarcc2	6881
Nudt18	2004
Tmem81	26
Mfsd8	2067
Dhx36	4607
Iah1	1807
Ctdp1	5873
Pax8	0
Fut11	941
Tmem192	1122
Echdc3	0
Camk2n2	0
Sec13	10872
Ttc9b	0
Mir674	0
Mir496a	0
Mir7654	0
Mup22	0
Tspear	0
Mir7028	0
Selp	1
Kdm4b	6609
Tle6	4
D630024D03Rik	0
D830026I12Rik	0
Myo1c	3907
Mfap4	0
Cfap70	0
Mir466h	0
Mir466g	0
Mir466f-1	0
Mir465c-2	0
Gm20858	0
Josd2	1119
Mir6932	0
Mir6931	0
Smpd4	1320
Spaca6	7
Papss2	0
Mir7689	0
Mir5119	0
Mks1	4
Sugct	0
Maats1	0
Dpy19l4	2
H2bc4	90
Kcnj14	1
Nol10	1290
Trpv5	0
Ddah1	0
4931440F15Rik	0
Hspb8	0
Tas1r2	0
Tas1r3	0
Msh4	0
Prkab1	5917
Tas1r1	0
Adcy3	38
Sap130	6793
Spin2-ps1	0
Mobp	0
Gm15413	0
4930543E12Rik	0
Inha	0
Ilk	7666
Gla	1
Adrb3	0
Oprd1	0
4930539J05Rik	2
Yy2	366
Pwwp2b	529
AF357399	0
Snord68	0
1700027F06Rik	0
Gm8765	0
Cbx4	5648
1700020D14Rik	0
1700066J03Rik	0
Pcif1	11770
Arhgap15os	0
D930015M05Rik	41
Map4k4	1349
Srm	7343
Crbn	6271
Plcb3	1645
Chac2	0
Mid1ip1	318
Renbp	441
Spock3	0
Ankrd9	440
Tcam1	1
Txnrd1	4869
Chst9	0
Kat5	1064
Ncf1	0
Tmem91	115
Trub2	2056
Rhbdd3	1993
Xlr4b	1827
Pgm3	258
Gm8615	2
Alkbh1	6343
Vmn2r20	0
Vmn2r19	0
Tlr1	27
H2al1h	0
Mrps21	929
4930581F22Rik	0
Taco1	83
Trim32	1778
Myh11	88
Mapk8ip3	979
Cx3cl1	0
9930111H07Rik	0
Gm12130	0
Macc1	0
Cldn34-ps	0
Utp14b	2
Lrrc43	0
Fshb	0
Has1	0
Cypt1	0
Ambn	0
Gm4265	0
Clec2f	0
Terf2	278
Mir7030	0
Wdr5	5065
Ttc7	695
Ftcd	0
4933408J17Rik	0
Flrt3	0
Fbxl13	0
Zpld1	0
Mief1	2029
Rxfp3	0
Cep104	2964
Tssk5	0
Ttc29	0
Arhgap35	1172
Leng8	10546
Neurod6	0
Atf4	7139
Asgr1	0
Arsa	1264
Arsb	1
Artn	0
Art1	0
Arnt	2606
Rnd2	140
Arhgap5	1
Ccn3	0
Mettl15	554
Glipr1	3305
Rnft1	3134
Slc39a9	1528
Wdr48	5662
P2rx7	2441
Defb47	0
Acsbg2	0
Sema6b	0
Gm18852	0
3110045C21Rik	0
Pdxk-ps	10
A230020J21Rik	0
Pin4	341
Dapk1	671
Ucn3	0
1700022E09Rik	0
Gm15517	0
Tnfrsf9	2770
Cd40	0
Tnfrsf1b	611
Dvl3	1178
Wdr12	978
Mir7031	0
Foxa2	0
Dzip1l	0
Ppa2	3708
Dph7	413
2310008N11Rik	0
2810471M01Rik	0
Epn1	1006
Ptprs	1756
Gm13030	0
Atp6v1a	4194
Mir7036	0
Mir7032	0
A430090L17Rik	0
4933416M07Rik	0
Itsn2	5827
Acly	17185
Sytl2	87
Penk	0
Guk1	1791
Gucy2e	1
Gm14781	0
Icam4	0
Pmis2	0
Sun1	2233
Wdr73	3432
Ces1h	0
Akr7a5	973
Pabpc4	1232
Adgrg1	1695
Xlr5c	0
Dnaaf2	526
Scrn1	0
Taf1d	2733
Tdrd9	0
Ucma	0
Tmem120a	2760
Isy1	5259
Dgkg	3
Entpd6	3191
Tox2	3131
Pdgfra	0
Twist1	0
Tuba1b	14438
Tuba1a	17701
Tnfrsf4	3
Hs6st3	0
Pigb	358
Rxylt1	1402
Pakap	0
Cckbr	0
Cdk5	993
Lcp2	39620
Ly6l	0
Zfp966	0
1700017N19Rik	0
Trio	518
Prdm13	0
Aplp2	448
Cep95	208
Clec4a2	0
Rbm3	6822
Olfr1055	0
Gm32461	0
4933429O19Rik	0
Necab1	0
Gm12830	0
Gm10556	0
Ddx39b	8897
Gm17746	0
AU040320	3465
Mir758	0
Snora31	4
Pwwp3b	0
Tctn3	1
Ak3	5369
Sntb2	3
Efnb2	0
Sema3e	0
Mir7038	0
Rhobtb1	0
Tardbp	5715
St6galnac6	0
Srsf10	3935
Cd3g	39870
Cyp11a1	0
Zbtb20	1101
Sgcd	0
Adra2a	0
Kif27	0
AU040972	0
4933406C10Rik	166
Gm5441	0
Havcr1	0
Itgb2l	0
Kif4	9
Ankrd22	0
Smc3	7166
Lsr	1
Alyref2	785
Smad9	193
Sgta	7635
Cfap97	1403
Mre11a	1168
Nudc	8711
2500004C02Rik	124
Pkia	0
Zfp882	1865
BC035044	3982
Susd6	3472
1700021N21Rik	0
5730460C07Rik	0
Ifi203	2791
Il12b	0
Rd3	0
Grhpr	4
Kpna7	0
Proca1	0
Mir873b	0
Ext1	272
Evi2a	241
Washc1	586
Susd3	839
Nodal	0
Cenpx	1229
Med14	59003
Cldn34b1	0
Gm5861	0
Dsc3	0
Actr3b	0
Gm20219	0
D230025D16Rik	2927
AI854703	0
Lipa	11518
Il12a	0
Lpgat1	2170
Lyl1	0
Jun	2748
Jak3	6360
Cald1	0
Rwdd2b	825
Zfp112	0
Mir701	0
Lias	3741
1810021B22Rik	1
Zbtb7a	2266
Sema3g	0
Mir467a-3	0
Gm51273	0
Gm51297	0
4933432G23Rik	0
Cga	0
Psors1c2	0
Marchf7	4071
Mir7019	0
Unc119	1013
4933429K18Rik	0
Synpo	43
Plin1	0
Gm32856	98
Olfr220	0
Olfr322	0
Ina	0
Wbp1l	6350
Ints3	1934
Nipal3	247
Gabrr3	0
Mrpl22	1158
Fam168b	7359
Thumpd3	2195
Prlhr	0
Qrfpr	0
Zfp652	625
Olfr1095	0
Olfr736	0
Zfp950	345
Ttk	736
Mir5104	0
Mir5103	0
Mir3971	0
Inpp4a	21
Tmem132e	0
Umad1	17
Eps8l1	0
Aftph	2661
Plekhg2	10099
Adamtsl4	1
Phlda3	600
Tnfrsf12a	1852
Clnk	0
Zp3r	0
Pecr	0
Gm20139	0
Gm15910	0
4930486F22Rik	0
Psca	0
Ttc4	2559
Olfr129	0
Olfr943	0
Olfr554	0
Olfr809	0
4931403G20Rik	0
Mir471	0
Slain2	3641
Wdr3	5557
Trim67	0
4930434J06Rik	0
Fance	1981
Peg3	2
Rbmy	0
Prmt5	6100
Tbx4	0
Tbx3	1
Timm9	997
Sdc4	0
Prss51	0
Itgb2	47776
Rgs16	1038
Pate4	2
Gm13016	0
Farsb	6568
Sbspon	0
Fign	0
Rcn1	1728
Gad1	0
Atp8a1	57
Smad1	1657
LOC102640673	45
Dnajc13	1793
Mmp15	551
Gadd45b	0
Ppp1r15a	2509
Sstr1	0
Sst	0
Sms	474
Iqcn	0
Etv3l	1
Fcgr1	0
Fcer1g	316
Coq7	348
Vmn1r107	0
Vmn1r159	0
4930505A04Rik	0
Atp13a3	1253
Gas7	2
Zfp764	3
Kif4-ps	0
Klf11	3
Tbce	1591
Gm4876	0
Haus1	623
Cercam	1
Fndc11	0
Amigo3	0
Ar	0
Gm38407	0
Mir208b	0
Mipep	2128
Mir30f	0
4930529C04Rik	0
Gm10280	0
F2rl3	1
Lilr4b	0
Bscl2	2956
Baalc	0
Gm20743	0
C230014O12Rik	0
Chd9	995
Cxcl3	0
Zfp53	987
Mroh3	0
Celf1	6343
Obscn	2
1700124L16Rik	168
4933433G08Rik	0
Nefl	0
H3c10	0
Lypd10	0
Fsd1l	0
Galm	2
Armc5	1983
Zfp553	5322
Eif3c	21756
Cfap100	0
Xkr5	1
Defb20	0
Taok1	3089
Nwd1	0
Tmem63a	1155
D4Ertd617e	0
AA387883	1
Slc5a6	22
Plch2	0
Stt3b	13353
Gulp1	0
Gm30400	0
Gm30963	0
Gm30539	0
Cacnb3	0
Ugt2b38	0
Hebp2	0
Rrp8	3735
Cd1d1	5595
Ikbke	7751
4933412E12Rik	1
Dis3l	1384
Kcng3	0
C330024D21Rik	0
Pigh	316
Lrfn1	0
Ccdc191	974
Ctla2b	0
Ttc33	1786
Arhgap23	0
Hist1h2br	0
Samd11	0
Ppp2r3d	136
Tdg	3
Tcof1	12704
Nr0b2	0
Nek4	233
Nek3	0
Mid2	0
Esyt1	6333
Vmac	917
Mir8118	0
Vmn2r55	0
Mageb16	0
Ndufaf2	717
Aldh7a1	1295
C030007H22Rik	0
1700017J07Rik	0
Slc4a11	0
Ice1	3326
Serpina10	0
Slc7a6	2384
Thoc6	1666
Adhfe1	8
Lss	2504
Arhgef6	8327
Cbr4	128
Fam129b	0
4930463O16Rik	0
Osbpl5	785
Map3k9	1
Ibtk	1598
Trappc13	1663
A930006I01Rik	0
1810007D17Rik	0
Rasgrf1	0
Gabrp	0
Vpreb3	0
Phf24	1
Taok3	1111
Derl2	3225
Pter	0
Spo11	3
4930558C23Rik	0
Gm15915	0
Noct	1290
Ccnk	7
Cdk4	22913
Cdh9	0
Cdh5	0
Cdh4	0
A230077H06Rik	0
Srp9	2796
Gm15441	0
AAdacl4fm3	0
Slc28a2b	594
1700027H10Rik	0
Tm6sf2	1
Tuba8	2
Hs6st2	0
Tsn	4497
Tshr	0
Mapk12	1743
C230035I16Rik	0
Gpx3	144
Hltf	3893
Rad17	981
Mir6389	0
Gm7102	3
Rpl9	9729
Mrpl48	474
Kifap3	57
4933427D14Rik	962
Ubqln4	2920
Cdk5rap3	5956
Zfp459	279
Anln	56
Antxr1	0
Nkx3-1	0
Mga	1386
Ap3s2	1839
Pigq	2915
Gcc1	577
Rptor	138
4930430F08Rik	0
Lpcat4	9198
Vmn1r83	0
Rab35	2832
Ctcflos	0
5031434C07Rik	0
Znhit3	1187
Cxxc4	0
Stk19	258
Ppid	9410
Ropn1l	140
Ube2q1	2412
Wdr61	5011
Fbxl17	166
Mir126a	0
Vip	0
Vim	4579
Dnal4	838
Lin7c	1444
Psrc1	0
Zfp316	312
Kctd3	1376
Gm10512	0
Arhgap39	1108
Mnd1-ps	0
Fau	4907
Apon	0
Mir6972	0
Mpped1	0
Pnpt1	2006
Gabarapl1	355
4930447C04Rik	0
Dynlt3	1320
Gm38666	0
Bok	0
Gprc5b	8
Dmap1	2322
Nnat	0
Scn9a	0
Cwc22	1796
Thg1l	300
Osbpl6	0
Trps1	18
Ndufs8	5157
Trpc6	0
Enpp2	0
Morf4l1-ps1	67
Tmed5	5321
4933417O13Rik	0
Cgref1	0
Tnfrsf11b	0
Zfp42	0
Bnip3l	7956
Bnip3	2303
Bmpr1a	0
Maz	6429
Cat	6927
Car6	0
Car2	0
Capns1	2121
Capn2	1559
Vps11	5363
Stk11ip	1293
Slc35d3	0
Zc2hc1b	0
Adcy9	49
Mrvi1	0
Tceal6	0
Fzd9	0
Fv1	2
Fut4	0
Actl6a	8346
Xrcc1	2429
Slc22a4	0
Lyzl4os	0
4933405D12Rik	0
Rad54b	3
Dcpp1	0
Hspe1	1462
Hspa4	16411
Isg20	291
Serf1	154
Ddx51	1692
Cfap97d1	0
Itgb6	1
Toe1	2133
Mir294	0
Oxsm	1
Pik3c2b	45
Cybc1	5099
Ints9	2041
Flnc	0
Btc	0
Hmbox1	277
Hint1	2250
Btbd8	3
Mospd3	6312
Slc16a6	172
Ppp4r3b	9888
Zfp184	0
Plekhg3	0
4921509C19Rik	0
Nsl1	176
Srcap	2642
Hsp90ab1	123291
Cldn16	0
Zswim1	25
Pear1	5
Sun2	203
Psat1	4855
Nrg3	0
Eef1akmt3	0
Jagn1	3276
Rpgr	833
Igll1	0
Mrps36	207
Abcd1	3151
Gbp2	2
Psmc3	11151
Esrp1	0
Bcl6	1843
Defa-ps1	0
Mir6966	0
Mir6965	0
Mir6964	0
Mir6963	0
Gm19990	0
Lnpk	1647
BC052688	0
Vmn2r13	0
Ctag2	0
Fbln1	0
6720468P15Rik	0
Emc6	2402
Spink13	0
Dclre1c	1392
Krtap9-1	0
Krt23	0
Ttc39d	0
Mir3970	0
Kif13a	0
Sacs	2439
Rprd1a	2381
Msx3	0
Gpr3	0
Cmklr1	0
Nkx2-1	0
Mog	0
Zcchc14	0
Calhm2	555
Ccdc71	624
Slc13a3	0
Lrrc74b	0
Ptchd3	0
Spdye4a	0
Kcng4	0
4921504A21Rik	0
Il17f	0
Clec4n	468
Cdc14a	1814
Sema4b	7
Pfdn1	1355
Pcgf5	784
Ndufb10	3101
Igsf6	582
Fam78a	415
Fasl	0
Ehmt2	384
Adcyap1r1	0
Vmn1r131	0
Vmn1r126	0
Vmn1r114	0
Vmn1r101	0
Ptbp1	31734
D930032P07Rik	0
4930483O08Rik	0
Gm5122	0
B230323A14Rik	0
1700102H20Rik	0
Slc22a13b	1
Gm5627	0
Mir6419	0
Kcnip2	0
Gpr160	0
Smc2os	0
Chmp7	6615
Calhm4	0
Sap30l	1114
Ica1	298
Gm7550	0
Ufsp1	0
Poc1a	2
Asb8	2403
Rnase6	0
Cct4	13502
Npr3	0
Cyp2c38	0
Pah	0
Cyp24a1	0
Ppargc1a	5
Kcna4	0
Gm16090	0
Trpa1	0
Slc35a2	1123
Invs	4
Crisp2	0
Tpst2	2185
Ptk6	0
Klra9	0
H2-T10	150
Myadml2	0
Slc6a1	0
Bivm	0
6430562O15Rik	0
Rnf40	9738
Olfr147	0
Tvp23a	636
Zfp354b	0
Klf1	0
1700057H15Rik	0
Avil	625
4933400C23Rik	0
Mapre2	5489
Cbx2	2002
Cbx1	4489
Phka1	0
Klf4	38
a	0
Coil	2062
Zfp449	0
Zrsr2	1667
6430411K18Rik	0
Bean1	47
8430429K09Rik	3
2210418O10Rik	0
C630028M04Rik	0
4932413F04Rik	0
Gm6268	0
Spanxn4	0
Brsk1	0
1700003F12Rik	0
1700022A21Rik	0
Arfrp1	6051
1700052I22Rik	0
Gm6213	0
Trim47	0
Mir297a-2	0
1700119H24Rik	0
E130006D01Rik	0
Ubl7	2714
Amy2a2	0
Pdgfrb	1059
Il17re	1
Snora35	0
Pir	0
Olfr1261	0
Olfr1387	0
Olfr1384	0
Olfr1392	0
Olfr1381	0
Olfr1391	0
Olfr1388	0
Olfr165	0
Gm20756	0
Gpatch2l	2752
Isl2	0
Basp1	2591
Gon4l	670
H1f3	1
Tox	38241
Tinf2	1292
Brd4	6748
1110036E04Rik	0
Flot1	2386
Map9	0
Hspb3	0
Pam	4
Oprk1	0
Olfr284	0
Erich3	0
Htr2b	0
1700086O06Rik	178
Gzme	0
Calm2	21427
Samhd1	1
Nrxn2	0
Chat	0
2310002L09Rik	0
Ift74	653
Ptpru	2
Vmn2r87	0
Lrrc38	1
Ccdc81	0
Ppfia1	839
Slc22a17	63
Rnf141	621
Ramac	1728
Tomm34	8300
Fbxo5	651
Efhd2	6619
Mis12	3750
Kbtbd4	2756
Pdss1	793
Dnajc7	6971
Slc16a9	0
4933427D06Rik	0
Serpinb6b	1220
Ccdc134	2320
Il17rd	0
Krt74	0
Hoxa13	0
Gm21269	0
Cdpf1	997
Xbp1	6919
Vps45	2256
A730043L09Rik	0
Gm21677	0
Olfr201	0
Olfr204	0
Olfr1494	0
Olfr1496	0
Olfr447	0
Olfr457	0
Senp3	2612
Gcat	1
Klhdc7b	0
Bmp7	1
Kdr	0
Mir6982	0
Chadl	2
Vmn1r172	0
Agtr2	0
1700081H04Rik	0
1700126H18Rik	0
4930413E15Rik	0
4930448I18Rik	0
Gm10637	0
4933431G14Rik	0
Mrgpra6	2
Hc	0
Foxd3	0
Txn1	4064
Coro1c	9589
Flt3l	639
Foxc2	0
Fgf9	2
Ms4a2	0
Senp1	5978
Ctrl	0
Akna	21258
Stat4	1
Hrc	0
Adarb2	0
Ankib1	3620
Vmn1r178	0
Epha7	0
Dlg5	0
Zfp707	3027
G530011O06Rik	0
Pld4	7
Fam98a	824
Kctd20	10133
Ndufaf1	2032
Rab1b	18506
Kti12	7288
Asb5	0
Gm30853	0
Lrch1	2580
Snrpd2	1697
Zap70	15760
Yy1	3325
Ywhae	17512
Fmnl3	6810
BC064078	261
Speer1	0
Cacnb2	0
Fam189a1	1
Kif20b	1086
Spem2	0
Mir7040	0
Gm10863	149
H2-T22	36
Rasl2-9	0
Rasgrf2	125
Gldnos	0
Gm13546	0
Gm13446	0
1810041H14Rik	65
6030471H07Rik	0
4933402N03Rik	0
Pkdrej	0
Gm3604	0
Vmn2r9	0
Lsp1	11807
Eno3	883
Hpn	0
Cxadr	1
Cdc27	4932
Tor3a	1
Plk3	4479
Eif3i	7871
Brox	2897
Mapk8	37
1600012H06Rik	2484
4930592I03Rik	0
2410004P03Rik	0
Bicc1	6
Nipsnap3b	7036
Prg4	0
Nkx2-2	0
Pitpnb	5475
Mtg2	1588
Tjp1	0
Srrt	9777
Zscan29	1619
Tafa5	0
Trappc9	2716
Phf6	12414
Mir6896	0
Ssty1	0
Gm839	0
Rrp1	22758
Smtnl1	0
Fgfbp1	0
Cldn18	0
2010315B03Rik	780
Olfr1118	0
Olfr1252	0
1700023C21Rik	0
Gm13032	0
Wnt5b	327
Mir6933	0
Fancl	363
Myh7b	0
Slc7a15	0
4930449E01Rik	0
D2hgdh	1634
4930413M19Rik	0
Ammecr1l	1594
Actrt1	0
Plpp3	0
Gcc2	3553
Fam163b	0
Hydin	17
Slc7a14	0
Chpt1	801
Nol4	0
Mir599	0
Crym	1
Noa1	2652
B4galt5	165
Gkap1	0
Cnbp	49031
Atxn7l1	3166
Vps50	2059
Syncrip	8655
1700007L15Rik	0
Exoc5	6392
Scand1	4595
Pkp3	4163
1700044K03Rik	0
Vav1	18610
4921539E11Rik	0
Dpf1	0
Slc6a2	0
Slc4a3	0
Entpd4b	0
Krtap3-1	0
Septin1	15616
Ing2	1204
Spag5	1
Xk	0
Vmn2r84	0
1700031M16Rik	0
Rab33b	1472
Gm29805	0
Mir669a-6	0
Nr5a2	0
Gm3519	0
Gm14762	0
Ddrgk1	2896
2700049A03Rik	283
Nr2c2	1306
Uchl3	1932
Olfr1228	0
Olfr1239	0
Olfr1243	0
Olfr1242	0
Olfr1226	0
Olfr1247	0
Olfr1250	0
Olfr61	0
Akap5	0
Olfr899	0
Fbxl5	2994
E330021D16Rik	0
Gm10662	0
5730507C01Rik	0
Arhgap19	949
Olfr612	0
Fignl1	776
1700013H16Rik	0
Copz1	16914
Gm6614	0
Shroom3	0
Vmn1r138	0
Scgb2b27	0
A330040F15Rik	0
Scn8a	0
Tmod2	2
Gm10560	0
Pvalb	0
Ptpn5	1913
Tdh	0
LOC105245869	0
Zfp142	237
Vmn1r121	0
Vmn1r125	0
Pdcd10	5241
Speer4b	0
Samt3	0
Wnt9b	0
Btbd35f16	0
Vmn1r219	0
Vmn1r220	0
Vmn1r203	0
Vmn1r82	0
Vmn1r84	0
Vmn1r66	0
Vmn1r67	0
Vmn1r70	0
Vmn1r87	0
Vmn1r89	0
Acot12	0
Hmces	1497
Pmpcb	722
Micu2	3458
Gm1647	0
Rhox2f	0
1700010I14Rik	0
Cys1	0
Wfdc11	0
Surf4	15073
Card10	0
Ssxa1	0
1700034H15Rik	0
Papolb	0
Atf6b	5704
Mia	1
Mptx2	0
Dennd6a	4142
Wdsub1	3
Cyp4a32	0
Ephb3	0
Gpat4	4186
Mir425	0
Mir411	0
Otop1	0
H4c6	0
Fam160b2	1939
Trim43a	0
Ogg1	454
