geneName	BALBc_rep3
4933405E24Rik	0
Phrf1	8304
Gli2	0
Ifi211	91
Asl	1707
1700003D09Rik	1
Pde6b	33
Dnajc3	9511
Prop1	0
Gm11213	0
Pum3	10628
Ahsa1	8663
Padi6	1
Ccdc69	1003
Tesk2	585
Eif3m	10676
Iws1	4371
Phospho1	0
Kif1c	35
Usp32	832
Tnfrsf17	0
Med9os	0
Cd70	0
Cd40lg	5705
Tnfsf12	7
Pfkl	7143
Ints6	2428
E2f5	1043
Ptpn3	370
Naglu	1835
Gm9079	25
Gbp8	2630
Acrv1	0
Chrna7	0
Chrna1	0
Aco1	3061
Cst8	0
Cst3	4762
Stk36	0
Chil6	22
Esrra	753
Odf1	0
Ptgs2	0
Dct	13
Upk1a	95
Cdh17	0
Klk15	0
Cygb	0
Tmem150a	82
Tmem184a	0
Kel	1
Ido2	1
Rcvrn	0
Ap2m1	25371
Rpl13	30983
Krtap3-3	0
Stip1	18951
Dhrs7	709
2310011J03Rik	4369
Lsm5	1292
Gm10658	63
Kcnj10	54
Mir1258	0
Mir290b	0
F2r	1464
F2	0
Vmn1r45	0
4930413F20Rik	0
1700121L16Rik	0
6030440G07Rik	0
1700092C02Rik	0
Cnp	11076
Herpud2	3174
Mir6403	1
Fcna	0
Fbp2	0
Foxh1	8
Fap	2
1700084M14Rik	0
Mirlet7g	9
Plin2	3476
Evi5	67
Hsd3b6	0
Rsrp1	58891
Pcm1	2076
Trim29	0
Poglut2	1131
Tagln	54
Aloxe3	0
4930428O21Rik	0
Zfp512	3422
Tmed10	8237
Ints1	5800
3110009F21Rik	0
Acvr1b	266
Actb	131643
Gm21440	0
Mir301b	3
Ppef2	1
Slc39a2	0
Glipr1l1	0
Sec62	6889
Mir326	0
AU023762	0
Zbtb45	2186
D530049I02Rik	0
Cyp2c23	0
Gm13279	0
Ssxb5	0
Sva	6
4933427E13Rik	1
Nat8f4	1502
4930525G20Rik	0
C130073F10Rik	4
Efnb3	15
Trim27	13066
Krtap4-2	0
Gm15987	0
4930521E06Rik	0
2310030A07Rik	0
4930590L20Rik	0
Eif5a2	578
Cadm4	0
Bcas3os2	0
Cdk1	102
Col7a1	144
Scgb1b27	0
B230119M05Rik	0
Ddx46	9179
Rpl4	48754
2310033P09Rik	3669
Entpd8	0
Nipsnap2	2950
Ssxb1	0
B020018J22Rik	0
4930542M03Rik	0
Tmem191c	2622
Ndufs2	10081
Defb50	0
Snupn	508
Shfl	893
Rttn	776
Ppip5k1	625
Zbtb12	1
Fbxw26	1
Cntnap1	225
Snora68	241
Mir592	0
F730035M05Rik	0
Uprt	838
Pitpnm3	0
2410018L13Rik	1
Gm7134	0
Mira	0
Il1rn	0
Olfr785	0
Rab11a	4651
Mir6907	0
Pabpc6	0
Msl3l2	950
6030407O03Rik	1
Ppp2r5e	2073
Dcdc2c	0
Lman2l	1898
Dmac2l	1002
H2bc14	15
Lgsn	0
Tat	0
A630023P12Rik	154
Man2c1os	35
Coq4	553
Olfr1419	0
Nol6	5743
Mir6937	0
Mir6935	0
Gdf11	178
Gpd1	2
4930553C11Rik	0
Fbxo42	2272
Snord99	26
Snord93	31
Rhox2h	0
Zfp827	232
Polr2j	2857
Xcr1	135
Seh1l	6959
Plekhn1	322
Vmn2r17	0
Kif15	826
Smpdl3a	6521
Atg101	4179
4933421O10Rik	152
Vmn2r101	0
Vmn2r100	0
Vmn1r1	0
Ccl22	0
Myo5a	213
Klk12	0
A430088P11Rik	73
2700089I24Rik	0
Csnk2a1	904
Moxd1	142
Myoz1	0
Ercc4	4136
Myo19	495
Selenoi	2676
Lpar3	0
Rtn4r	0
Tex52	0
Rcan3	670
Asprv1	1
Cnih1	3852
Zic3	2
Actg2	127
Actc1	13
Adipoq	991
Chrng	0
Sprr2d	0
Spint2	23708
Serpina3k	0
Vstm2l	0
Pik3ip1	3812
Spout1	3158
Ubqlnl	0
Nup54	3959
Klhl6	17260
Mypop	148
Mob1a	4958
Sds	0
Plekhf2	3447
Wdr27	0
C4a	0
Hoxd9	0
Sde2	6593
Cilp	3
Ceacam15	0
Actr8	4045
Mir6339	0
Serping1	0
Ranbp1	19509
C1s1	0
Ccne1	832
Dnajc18	1635
Spaca5	0
Epb41	8050
Raf1	10613
Tescl	0
Mki67	115
Arhgef17	14
Isoc2a	181
Col2a1	148
Pla2g7	2
Hsd17b14	1
Nps	0
Rab3gap1	4680
D630010B17Rik	2
1700044C05Rik	0
8430422H06Rik	0
Fkbp15	4784
Pldi	0
Gm4971	0
Zfp811	76
Mettl2	4057
Hlf	29
Sgk3	224
Gins2	690
Afap1l1	0
Id3	36260
Lama3	7
Ifit2	1317
Acta2	3
Cyp4a14	0
Chad	0
Nab2	11491
Ceacam10	0
Hdac3	8555
Mir484	2
Mir483	0
Mir532	0
Mir463	0
Mir451a	0
Mir449a	0
Mir365-2	0
Mir429	0
Gm13985	0
Gstm1	3239
H2-Q9	0
Zfp438	146
Morn2	42
Ctsc	6504
Nms	0
Ehd4	3156
Klf17	2
Slc10a6	0
Mctp1	135
Grpel2	1155
Tspo2	0
Map2k3os	63
Tbrg3	273
Sik3	1441
Esp23	0
Esp8	0
Esp4	0
2810002D19Rik	472
Usp39	4277
Arel1	3858
Mir7652	10
Rai2	0
Gcg	0
Prss3	0
Hbb-y	0
Mir6392	0
Vmn2r93	0
Vmn2r92	1
Vmn2r91	0
Vmn2r90	0
Vmn2r83	0
Dydc1	0
Ndufaf5	708
Ndufb11	4794
Rps25	5370
Pou4f2	6
Dbh	0
C1qtnf2	0
Art2b	5642
Txn2	13241
Hcls1	4303
Fhl4	97
Zp4-ps	0
A430093F15Rik	7534
Procr	0
Prl	1
Dspp	0
Dsg1a	0
Drp2	0
Mast3	7833
Scaper	944
Mir30e	0
Mir206	0
4930480K15Rik	0
Vmn2r115	1
Sec24c	14445
Tmem205	53
Milr1	226
Nepn	0
Fam228a	45
2810013P06Rik	2357
Gm16336	0
Gm15545	201
AI847159	0
C330007P06Rik	2096
Gm4861	0
Plppr4	3
Gabrg1	0
Gab2	67
Supt4b	50
Sucla2	3467
Akr1b3	0
Mir3074-1	0
4933438K21Rik	14
Gm3055	0
Ccl28	0
Pate3	1
Pik3cb	384
Usb1	2098
Clybl	112
Cyp2a4	0
1700060C20Rik	0
Notum	0
Sall4	52
Igsf23	123
Slc25a37	944
Rnf115	7326
Nop9	5455
Prdm8	28
Prelid2	1176
Brix1	7981
Ctsq	0
Tab1	1864
Dusp2	12922
Rsu1	2522
2310022B05Rik	1137
Phyhip	2
Sh2d7	0
Snord64	0
Kdelr2	2034
Gm2093	10
Mir7655	0
Vmn1r69	0
Plag1	2
Arl10	495
Mlycd	1350
Rplp2	7200
Txndc17	2167
Cftr	1
Arap3	581
Caap1	1505
Ccdc80	4
Mir3089	0
Mir3088	0
9130019P16Rik	35
Col4a3	44
Ankrd66	0
Bend7	0
Kcnj1	0
Cidea	0
Ankrd52	427
Sh3rf3	0
Bloc1s3	465
Clec12a	6
Notch1	3016
Ntn1	59
Pde6d	1842
6330409D20Rik	15
Nlrp4g	0
A430005L14Rik	2370
Pisd-ps3	9031
Cebpzos	126
Lmod3	0
Gm3409	0
Gm3415	0
4930583P06Rik	0
Zfp981	0
C330013E15Rik	41
C1rb	0
Gm4349	1
2810025M15Rik	0
1700049E15Rik	0
Fstl1	4
Soga3	0
Ankrd37	776
Vwce	1
Cdkl1	0
Mex3b	1494
Card11	3457
Dynlt1b	346
6430550D23Rik	98
Fes	278
Ptpn1	16285
Ptp4a1	153
Mir3097	2
Plagl2	2108
Hs3st3b1	4871
Gm9767	11
Gm4566	0
2410002F23Rik	8798
Fgf7	66
Ccna2	147
Rb1cc1	3376
Gm3414	415
Ssxb3	0
Ykt6	2798
Mycbp	852
Hdgfl1	4
Gabpa	3861
Cry1	5887
Fabp9	0
Atp6v0a2	9204
Ptprn2	2
Trim28	9843
Yipf3	6724
Oas3	81
Bdkrb2	0
Scgb1b12	0
Guf1	2866
Pou5f1-rs4	0
2410003L11Rik	0
Extl1	1
Fam71a	0
4930412B13Rik	0
Ubr4	5682
3110015C05Rik	0
2700069I18Rik	0
Ces3b	0
Olfr944	0
Olfr945	0
Ces2e	0
Ucn2	0
Gtpbp8	692
Zdhhc1	1697
Gtf3c1	4218
Pram1	258
Pex11a	424
Fbxl12os	79
2310015A10Rik	214
Foxn2	5471
Tex10	6225
Actl11	0
Akp3	11
Nkx1-1	0
LOC102635661	330
Fbxw27	0
E530011L22Rik	1
Mir467b	0
Gm13128	0
Cib3	0
Prrt4	5
A630073D07Rik	0
BC024139	0
Nxpe3	830
4930404N11Rik	0
Prr23a2	0
Prr23a1	0
Strip1	5090
Gm15091	0
Slc35f1	2
Emsy	2321
Plcd4	4
H2-Oa	640
Gm2663	0
Btbd35f14	0
Kctd14	2
Krtap10-4	0
Ccnb2	127
Dmrta2	3
Lnp1	0
Trim26	5303
Catsperd	86
Qser1	0
4930544D05Rik	0
Rhox3g	2
Gm14124	0
Scgb1c1	0
9030025P20Rik	426
Mpzl3	173
Dsg1b	0
Sap18b	0
Zfp937	1
Tgif2lx2	0
Gm3435	0
Pogk	1183
4930571K23Rik	0
Klra10	0
Rag1	4
Raet1c	0
Mageb3	0
Gm11563	0
Pramef25	0
Dusp5	406
Rel	966
Reg2	0
Rela	10014
Adam18	0
Mir504	0
9030612E09Rik	7
Ugp2	1583
Gm15713	0
H2ab3	1
H2ab2	0
Samt2b	0
Hnf1a	0
Snord57	28
Xpnpep3	3438
Snora64	60
9530082P21Rik	0
Olfr247	0
Gm5113	7
Ctsf	0
Trip12	10875
Gfer	1094
Vps35	7771
4931408D14Rik	0
Mboat4	249
Mcm7	19974
Scgb2b1	0
A230001M10Rik	0
Gm7337	1
Gm5039	0
4921511C20Rik	0
Rps4l	1
Mir669o	0
Gpd2	2024
Lnx1	256
Mfn1	1524
Iqcd	139
Gm11981	0
Micalcl	0
Mab21l4	0
Sorcs2	2
Fam151a	1
H2bc1	0
H2ac20	16
H2ac10	2
H2ac4	0
Glipr2	1111
Gmfb	8828
Ube4b	3699
A830082N09Rik	41
Pkhd1l1	20
Mup5	3
Mup4	1
Omt2a	0
Arhgef16	0
Sprr2a3	0
Nek11	5
Gm14057	20
Snhg20	2363
Olfm4	0
Uri1	6743
Mir6905	0
Syf2	7780
Zscan4d	0
Olfr1372-ps1	0
1810006J02Rik	283
Cylc1	0
Cenpv	599
2310005A03Rik	0
Trp53inp2	1320
Hnrnpul1	6878
Slco4c1	0
Ncapd3	4578
Clk3	7699
Pik3r2	2145
Snord66	0
Vmn2r62	0
Vmn2r61	0
Fbln7	1
Ubxn6	4464
Bin2	28125
Il22ra2	0
Il22ra1	1
Arhgef5	92
Cct8l1	0
Zdhhc5	6514
Clspn	174
Rnf39	1
Serpina11	0
Gje1	0
Gm19395	0
1700046C09Rik	0
Gm11562	0
Mesp2	0
Mir8120	0
Mir692-3	0
1700084J12Rik	0
Mir3086	0
Mir3085	0
C5ar2	6
Trpt1	249
C030037D09Rik	32
Col9a3	199
Iqgap2	123
Nup62cl	5
Pigyl	733
Trdmt1	622
Erbb3	1430
Znrf4	0
Fkbp5	2517
Fkbp4	17193
Psmb7	5061
Inf2	191
Mir879	0
Mir871	0
Osbpl7	699
Qpct	248
Cdh7	0
Ptprg	2
Lipo1	0
Pramef12	0
Slc44a4	0
Taf1c	2143
Oxa1l	4447
Uck2	3986
Chac1	0
Polr2d	5413
Gtpbp4	12135
Tamm41	1651
Nars	8815
Mmp1b	0
Ddx10	4241
Tssk6	53
Ssu72	5053
Gpr137b	2
Slc18a2	950
Hepacam2	0
Copz2	0
Slc35g3	0
Plcg1	13004
Got1	1646
2310034O05Rik	0
Vmn1r142	0
Snord52	32
Mir448	0
Samd10	3891
Mir7657	0
Gm11747	0
Clrn2	0
Zdhhc25	0
Mxd1	1964
Gm15127	0
Slc25a53	965
Mrps30	3715
Hgh1	3330
Bmpr2	265
Pten	6870
Ptdss1	4426
Mir181c	0
Gm715	0
Hes3	0
Gm16404	0
Wap	0
Zfp346	2962
Alb	1
Zfp873	899
Fhl5	0
Rrs1	5733
Rps8	9913
Nprl2	2361
Tmigd1	0
Rdm1	1080
Msmo1	1839
Cmpk1	8570
Ndst4	0
Cyb5r4	4317
Mis18a	2507
Arl3	1114
Gdpd1	1285
Ropn1	0
Csf2	0
Gm22650	0
Gm23363	0
9230117E06Rik	10
Snora62	0
Gm11757	0
Mir6376	0
Mir7j	0
Mir6377	0
H2ab1	0
Cyth4	2167
Gm12216	55
Mir8108	0
5730480H06Rik	27
Pck1	0
Zfp979	14
Ltbp3	0
Fgf15	0
Esp5	0
4930447A16Rik	0
Zbtb8os	1260
Cfap77	61
Nkx1-2	0
Tnfrsf1a	1391
Wnt3a	0
Sbp	0
Efna5	6
Galnt10	3397
Depdc7	618
Mrpl38	4100
Pgap1	398
Gpsm2	118
Hrnr	0
Rap2a	239
Dicer1	1590
Fam43a	10
Fam216b	0
Klri1	0
Rpl36	6956
Tal1	0
Rprl2	0
Rnu12	0
Gm5478	0
Ddost	22701
Ddx43	487
Sult2a7	0
Lamb1	49
Ptprv	1031
Spdye4c	0
Sorcs3	25
Cd5l	0
Apex1	9761
Nfyb	3793
Gm10125	0
Gm12359	47
Cisd1	1835
Ifi44l	0
Acss1	2023
1810018F18Rik	0
1700066N21Rik	0
1700034E13Rik	0
E130317F20Rik	156
Adcy6	125
Thap6	82
Plcb2	5087
Morn5	0
1700012B09Rik	0
Iqcf5	9
Mir6904	0
Vsig10	265
Necap2	6865
Arpc5	39715
Srsf4	2245
Mir3112	0
Zzef1	1851
Steap3	554
Nipsnap1	3351
Npas1	24
Cd34	0
Gm20498	0
F12	3
Pbx4	646
Crocc	560
Tcf7l1	508
Cxcl5	0
Crybg1	2446
Syde1	393
Obox2	0
Cfp	227
Oaf	117
Aadacl4	0
Gm7361	0
Mir703	64
Ppp5c	7098
Kif28	0
Axdnd1	0
Slc25a36	1628
Cybrd1	1
Omp	2
Olfr56	0
Olfr49	0
Oit3	7
Dio1	0
Egr1	77256
Fut9	0
Spata13	12209
Gm4827	17
Mir7658	0
Elp6	889
Cep164	1427
Zfp93	575
Lcn2	0
Scgb1b2	0
4930545L23Rik	0
Sox5os3	0
Gm13103	0
Rtl8b	360
2310061N02Rik	0
Kiss1r	55
Prss1	0
Spg11	2096
Olfr1270	0
Olfr1256	0
Olfr1257	0
Olfr1260	0
Olfr1272	0
Olfr1258	0
Olfr1255	0
Olfr1262	0
Olfr1234	0
AU016765	0
Mir7027	1
Slc23a1	40
Hrct1	0
Cript	4269
2210407C18Rik	0
Fam222b	2187
Aldh8a1	0
Trmt5	1432
Bcl7b	5227
Gnb2	4493
Gnaz	4
Gys1	633
L2hgdh	628
AU022793	0
C330022C24Rik	0
4930401O10Rik	0
Lhfpl4	0
Adam32	0
Zscan20	615
Colgalt2	0
Tiparp	1119
Prmt6	3440
Cphx1	0
Rhox13	0
Mir6357	0
Mir6356	0
Mir6355	0
Mir6354	0
Pros1	0
Prodh	836
Pip	0
Dpm2	3490
Map2k1	3706
Prkg2	6
Prkar2a	181
Shoc1	1
Ubr3	1233
Ror2	0
Vapb	482
Prl5a1	2
Kcnmb2	3
Sac3d1	3969
Pnlip	13
Ipo11	3608
Phpt1	2406
Polr2g	4962
Wfdc2	0
Rgcc	2851
2610301B20Rik	974
Cdyl2	2551
BB014433	1
Pycrl	3763
Mir3092	0
E130018N17Rik	0
Ptov1	2318
Vmn2r122	0
Gm4836	0
Adam4	24
Gm31592	0
Mir8119	17
Prss57	0
Slc9a2	0
Cyp1b1	78
Cyp1a2	0
Irx2	0
Irx1	0
Irs4	0
Irs1	1
Krtap5-2	0
Arl14	0
Snx20	1137
Ceacam20	0
Lrpap1	6212
Lhx3	0
Brs3	0
Brca2	288
Psmg1	2409
Nfkb1	3465
Tspan7	51
Atp6v1f	5926
Wnt9a	1
Moxd2	0
Braf	1048
Fgd5	6
Ccdc174	2485
4930556C24Rik	0
4930486L24Rik	360
Nrg3os	0
4930556J02Rik	0
4933402E13Rik	0
Zfp790	1629
1700003L19Rik	0
Strn4	7343
Ms4a4c	0
Tmem200c	0
Cd4	227
Smim18	23
Zbtb32	41
Wdr53	762
Mir5126	0
Kif5c	196
Sfxn2	830
Acsbg3	0
Nbn	2678
Siva1	1569
Cngb3	4
Sema3a	0
Gng5	4257
Zfp141	2429
Gm32687	0
Lrrc32	4
Psmd13	8008
Lce1g	0
Cplx1	2
Gngt1	0
Gnb5	279
Krtap5-1	0
Apoa1	0
Irx4	0
Pdzrn3	0
Rnu73b	10
Olfr239	0
Gm20738	0
Olfr519	0
Taf8	3345
Fn3k	3
Arpin	0
Decr1	2506
Ctso	2445
4933406J09Rik	0
A830036E02Rik	0
A930037H05Rik	41
Plekhf1	0
Evx1	0
Gtf2f2	3018
1300017J02Rik	0
Sh3rf1	1015
Bbs10	391
Raver1	1152
Palmd	0
Ube2c	78
Avpi1	819
Tlr9	1
Pygb	4371
Cypt15	0
Wnk3	33
Vps16	11240
Pdzd9	31
Cyp3a11	0
Foxd2	110
Foxc1	5
Met	4
Rnf150	9
4833422M21Rik	0
Lix1l	0
Olfr1459	0
Mir713	0
Ulk4	236
2610318N02Rik	3122
Fam241b	141
Tmem235	1
Defa36	0
Defa33	0
Ccdc85c	8
Gm21119	0
Fkbpl	170
Gm1043	1
Dbp	104
Slc7a8	405
Car3	0
Crip1	415
Capn6	0
AV051173	39
Gm20356	0
Gm13003	0
4930523O13Rik	0
1700017G19Rik	0
Gm12709	4
4933417E11Rik	0
A430035B10Rik	145
C920021L13Rik	7
4933436E23Rik	0
Gm10007	0
1700047G03Rik	0
Gm18853	0
4930529K09Rik	0
Gm19784	0
9230112J17Rik	0
1700034P13Rik	0
Spata25	0
Camk2n1	13
1700066B17Rik	0
Ccdc47	9388
Fem1al	0
Cmtm2b	1
Dcbld2	2
Olfr242	0
Cfap298	2012
Tlr4	0
Rpl34-ps1	0
Ldhal6b	0
Vmn1r93	0
V1rd18	0
Gm46993	0
Klhl14	0
Smok3b	0
Olfr1321	0
V1rd19	0
Amfr	4951
Pak1ip1	5335
Mrnip	647
Mrps28	1876
Synpr	0
Fbxo22	4200
Mtap	4032
H3c7	1
Hunk	0
Olfr794	0
Olfr127	0
Olfr1284	0
Olfr593	0
Bola3	2253
Olfr983	0
Olfr969	0
Olfr39	7
Olfr273	0
Olfr1184	0
Olfr640	0
Olfr629	0
Olfr655	0
Olfr466	0
Emc4	3859
Tmed4	7458
Ano9	1
Stk-ps2	1
Popdc3	1
Gadl1	0
Cyp4f39	0
Kbtbd11	65
Tm9sf3	23445
Hook1	1331
Blvra	2193
Ier3	34
Ces1e	7
4930562C15Rik	3
Nhej1	427
Tmbim4	2406
Lypd4	0
Pde5a	60
Cd109	0
Armcx5	1154
F930017D23Rik	0
Eprn	0
Ankrd17	4815
Tbx19	0
Vmn1r234	0
Clec2h	0
Mrpl43	996
Acoxl	12
Fam166a	0
A530032D15Rik	0
Krt78	0
Zfp523	2347
Phxr4	243
Dleu2	346
Bcl2l14	16
Olfr1301	0
Msx1os	0
G630025P09Rik	0
Zfp580	623
Fzd3	505
Lhfpl5	0
Prl3d3	0
Prl3d2	0
Zfp706	14364
Meiob	0
Tex38	0
Mfsd13a	272
4930453N24Rik	2930
Sp110	8421
Tspan1	0
Olfr1298	0
Olfr1294	0
Olfr1299	0
Olfr876	0
Olfr874	0
Olfr1404	0
Olfr330	0
Platr21	3
Rps27a	7735
Snx9	978
4930507D05Rik	107
Atp6v1b2	8117
Cd5	26228
Mtf1	891
Acat1	11311
Gm8801	204
Snord14d	0
Snord14a	0
Dot1l	2312
Rab11fip3	965
Atp6v0b	6632
1700034I23Rik	6
Mirg	4
Dppa3	0
Rasal2	33
Cd3eap	2012
Klc3	1027
Riok1	5920
1700037C18Rik	125
Cib4	0
Pnma3	0
Fcf1	3779
Kprp	0
Cenpq	1772
Grk5	98
Art4	0
Upk3a	0
Zfp395	253
Pcdhgb2	0
Slitrk6	0
Lmod1	1
Fam92b	1
Ccdc167	401
Vcam1	3
Efcab5	210
Cntnap4	0
Ubtd1	251
Prss29	0
Eml3	4512
2210417A02Rik	0
Mcpt-ps1	0
Snord83b	24
Snord43	5
Prr18	0
Chd5	1
Bc1	11
Olfr893	0
Olfr135	0
Olfr77	0
Olfr374	0
Olfr1396	0
Zfp951	464
Pink1	4594
Ilf2	10166
Pycr2	16658
Slco5a1	0
9930021J03Rik	2881
Gm5148	108
Idh3a	9614
4921507P07Rik	161
Clic1	13489
Krt34	3
Serp1	14872
Etnk1	20565
Taf5	1110
Ptbp3	7017
Nvl	5315
Isoc1	2605
Tmc4	142
Cd207	3
Exoc3l	577
Pef1	3747
Eif1b	5122
Prss22	0
Synpo2	2
Usp42	3073
Tor1b	2380
Trappc11	5590
Phldb1	47
Atp6v1e2	0
Ccdc181	561
Meikin	0
Magea10	0
Oosp1	0
Gtpbp6	1125
Hus1b	7
H3c8	0
Il17c	1
Lin28a	2
Ttc27	2074
Mcmbp	5374
Purg	68
Sepsecs	1294
Exosc5	7332
Cxcl10	0
Hif1an	2482
Xlr4c	1501
Iqub	0
Mrgprf	0
Mios	2383
Pskh1	5207
Zfp775	769
Klhdc7a	0
Fam110b	213
Gm15104	20
Mrtfb	1302
Gm4871	0
Gm44	0
Usp35	1
Cym	157
Cps1	0
Tmem28	0
Gm39115	0
Helq	1743
Rhoh	11759
Flnb	1162
Rbm24	3415
Sdr39u1	329
Phip	5051
Pprc1	5832
Irs2	1150
Tas2r117	0
Tas2r114	0
Kcnrg	5
Defb37	0
Ccdc142	1024
Dnaaf3	37
Prss53	0
Mtmr7	159
L1td1	0
Ptchd1	2
Tbc1d10c	11689
Spopfm2	0
Cx3cr1	347
Sult6b1	0
Cntnap3	0
Fuom	83
A1bg	0
Dlgap3	4
Xpot	5451
Zfp174	160
Myorg	0
Fsip2l	0
Lyrm9	914
Myo5c	1
Ccdc154	0
Duox2	0
Lonrf1	48
Lce3f	0
Hcn4	0
Otud6a	0
Trappc10	886
Zscan4f	0
Mettl8	824
Pdzd2	118
Sned1	0
Smyd4	2399
Sprr2a2	0
Rnf43	68
Kcnk6	0
Rasl10b	0
Defb33	0
Rdh8	0
Eras	0
Nostrin	72
Vmn2r86	1
Gpat2	186
Dhtkd1	1
Gabrd	0
Zfp108	0
Mtr	3465
Cyp2b23	0
Trpc2	0
Hs3st2	0
Pds5a	3115
Dennd3	675
Coq10a	655
Btbd16	0
G6pdx	5927
H2al1k	0
Gm13275	0
Gm13276	6
Gm13283	0
Eml5	1564
Hnrnpul2	726
Gm13271	0
Fthl17c	0
Fthl17b	0
Gm765	1
H2al1o	0
Arid1b	3173
Marchf4	2
Spata22	0
Morc3	4499
Mipol1	323
Vmn2r28	0
Prkaa1	692
Tln2	2
Urb2	3957
Bicra	524
Lrp2	43
Cenpw	144
Skor2	3
Ankrd63	4816
Jcad	5
Sap25	0
Vmn2r85	0
Gm10267	0
Adgrl2	44
Kat6a	2013
Tigd2	1640
Kcna10	0
Awat1	0
Kcng1	0
Chrna10	0
Vmn2r126	2
Rtl9	0
Mtcp1	287
Pjvk	1
Rsph3b	542
Snx30	575
Rab11fip2	389
Ifnl2	0
Ogfrl1	69
Glul	1003
Gli3	0
Gja8	117
Lrp5	42
Lrp1	3
Mcm3	12481
Mcl1	17150
Mc3r	0
Mc1r	0
Syndig1l	0
Rbp2	0
Rbbp7	17595
Rbbp4	21066
Mef2b	2
Gcdh	2327
Cplane2	95
Kif24	78
Stambp	1618
Ceacam5	0
Bicdl1	537
Dnah9	2
P2ry10	311
Gtf2h5	2708
Ndufb4c	1
Cemip2	925
Rubcn	700
Tas2r122	0
Tctn1	179
Itpripl2	1
Dcp1b	928
Krtap17-1	0
Zfp808	454
Kcnq4	0
Pnrc1	23654
Cd69	14750
Agl	1641
Clrn3	0
Dyrk4	0
Garem1	2
Ddx47	7059
Ribc2	0
Slc48a1	2926
Pcyt1b	8
Pxk	2264
Bank1	0
Olr1	0
Etnk2	8
Cntnap5c	16
Fam120c	796
Perm1	1
Acsf2	757
Nckap1l	16529
Olfr734	0
Olfr13	0
Olfr11	0
Suclg1	10471
Tmc1	0
Vmn1r174	0
B130006D01Rik	2
4932414J04Rik	0
Olfr257	0
Slc34a1	1
Tcap	25
Myh1	0
Kmo	146
Hps4	2265
Xxylt1	410
Ap2s1	5632
Vmn1r43	0
Vmn1r47	0
Vmn1r48	0
Myo1f	1953
Fam98b	121
Nampt	1505
Mir15a	0
Pcdhgb7	6
Alms1-ps2	2
Gm35549	0
Lrwd1	5164
Pcsk9	0
Vps26b	6674
Adcy2	0
Akr1c21	0
Smo	1137
Fbxo48	1
Mir743b	0
Mir497	0
Zswim2	1
Tsga10ip	14
Arhgef38	1
As3mt	4031
Fam219aos	0
9230102O04Rik	1
Rpl41	9988
Lrp1b	0
Mir694	0
Mir693	0
Mir692-1	0
Mir491	0
Mir455	0
Mir695	3
Mir146b	1
Mir100	0
Mir25	18
Mir19a	4
Manba	2729
Entpd7	407
Styx	98
Kat8	1605
Elac1	236
Qprt	1604
Rab31	156
Josd1	3277
Socs5	3953
Slc30a5	5038
Spats1	54
St8sia6	686
Veph1	0
Itpr3	946
Kcnmb1	73
Dgcr8	3433
Lztfl1	2977
Mbd3l2	0
Ralb	5967
Acsf3	102
Zfp296	438
Rasa1	6045
1700102P08Rik	128
Pgp	4281
Tti1	2336
Tex29	2
Eppin	0
Endod1	9702
Xrcc4	1093
Gins3	746
Mir1190	0
Mir1187	0
Mir195b	0
Lmx1a	0
Lgalsl	133
Dusp23	110
Zbtb46	3
Cep89	1031
Pygo1	0
Amer2	0
Btbd7	1930
Pibf1	1203
Magee1	1312
Ints11	11872
Taar1	0
Olfr508	0
Asb14	0
Slc17a6	0
Olfr497	0
Olfr491	0
Pask	49
Nek8	1430
Olfr24	0
Olfr952	0
Mpo	0
Pllp	2
Dgat2	1
Tex46	0
Ddx18	7653
Ston1	0
Gm6548	49
Hirip3	681
Kif18a	287
Tmem181c-ps	4233
Lrfn4	288
Mms22l	1736
Gm17455	0
Hsdl1	3452
Mtmr6	5084
Cers1	0
Afm	0
Pcdhga5	0
Diras1	3
Sesn2	731
Aldob	2
Bsnd	0
Fam107b	27984
Akr1b10	552
Osbpl10	0
Srsf2	25458
Frzb	0
Tmem50a	15925
Cstdc1	0
Mir181b-1	1
Mir138-1	0
Mir9-3	0
Mir9-1	0
Mir92-1	0
Mir124a-2	0
Mir124a-1	0
Mir135a-2	0
Mir199b	0
Mir199a-2	0
Mir29b-2	0
Mir224	0
Mir211	0
Mir33	0
Mir26a-2	1
Cfap61	0
Fam131a	237
Pelp1	626
Il23a	44
Hes7	2
Lrrc25	0
Dock2	14973
Zcchc9	1654
1700026D11Rik	0
Ddx41	8608
Cyp2c53-ps	0
Riok3	9026
Ankrd11	6397
Mlxip	3677
Snhg14	16
Sod2	2238
Parvb	0
Tprn	1145
Wdr4	3581
Olfr900	0
Snord72	52
Tmem269	38
Sf3b3	23501
Ptf1a	0
Arrdc4	207
Rsl1d1	20713
Gimap7	236
Fndc3b	208
9130023H24Rik	267
Atp10b	0
Enpp3	0
Gm6524	2
0610039K10Rik	4
Olfr1511	0
Olfr370	0
Olfr769	0
Olfr772	0
Olfr1506	0
Hnmt	0
Mrps6	6299
Tusc2	3053
Zcchc7	3613
Gm5464	62
Rictor	8624
Zfp160	1229
Pde6a	34
Chst8	0
Wdfy2	322
Cldn34b4	0
Angptl6	92
Lrrc3	0
Bcl3	0
Gm4371	61
1700084E18Rik	21
BC037032	51
6330407A03Rik	1
0610038B21Rik	8
Pcdhb1	0
Smarca5	8359
Gm5129	0
Gm2176	0
A530058N18Rik	1
A930004D18Rik	0
