geneName	BALBc_rep2
Lynx1	0
Srrm4	0
Fam205c	0
9530014B07Rik	0
Echdc1	150
Slc49a4	437
Car7	0
Lingo3	0
Vmn2r48	0
Crygs	0
Cryab	0
Cry2	2509
Ptgdr2	0
Pcdha10	0
Pcdha11	0
Pcdha5	0
Pcdha7	0
Dpysl2	1333
Nedd4	4651
Cdon	269
Ssxb10	1
D030025E07Rik	0
Rnf5	2026
Zfp853	8
Dnah12	246
Tmed11	1
Wincr1	0
Olfr1454	0
Figla	0
Eif2s3y	0
Rhox2e	0
Ddx19a	12463
Prph	0
Nupl1	3077
Clec4a1	0
Stk17b	54846
Mat1a	0
1700013F07Rik	0
Cdx2	0
Sufu	3125
Slc5a1	1
Rab3c	1
Snord13	0
Clcn2	1197
Gm25500	0
Nme6	601
Mir7651	0
Pomk	245
Lrrk2	0
Shpk	0
4930448C13Rik	0
Ccdc106	0
Fbxw19	0
Uap1l1	2089
Poglut1	3583
Cpb2	0
Pank1	194
Capn1	6896
Mir5619	0
Mir344i	0
4930431F12Rik	0
Gm4432	1
Gm6083	0
DQ267102	0
Mir5620	0
Mir5709	0
Mir5621	0
Mir5710	0
A930016O22Rik	25
Gm26705	0
4933425B07Rik	0
Mir5623	0
Gm15694	0
Mir3073b	0
Mir5615-1	0
Mir5624	0
Mir5615-2	0
Mir5625	0
Gm21276	0
9630001P10Rik	0
Ifngas1	0
Mir1231	0
Mir344h-2	0
4930572O03Rik	0
Mir5616	0
1700011M02Rik	0
Gm12596	0
Mir5617	0
Mir5627	0
Gm12992	1
Dreh	14
Cdc25a	5048
Mug2	0
Hsp90aa1	28139
Hspa1a	2
Hspa1b	249
Gtf2b	3272
Lama4	0
Timm23	4902
Pgc	0
Pnpla5	0
Cldn20	0
Trmt10c	2710
Coa6	529
Fam163a	0
Ccnb1	1
Birc5	112
Olfr288	0
Mir201	0
Smim14	1700
Tmem168	1546
Dpp7	630
Tas2r103	0
Egln2	4418
Egln1	729
Znrd1as	208
Mtx2	1800
Chst3	730
Nup160	5365
Ddx24	26248
Psmc2	12279
Vmn2r-ps159	0
Fam240a	0
Pank4	6487
4930448I06Rik	0
Gm15107	0
1700074P13Rik	0
Hbp1	4530
Sult5a1	0
Gm17266	0
Ppp3ca	1611
Cfap36	958
Pxt1	0
Sh3tc2	0
Dennd2a	0
Mir6399	74
Gm15501	12
Gm1968	0
Oog1	0
Olfr1259	0
Smim15	2076
Mir6994	3
2900009J06Rik	0
Ciao2a	6686
Thbs2	1
Arhgef28	2
Dbf4	4348
Eif1	28833
Stxbp4	306
Stxbp3	2167
Mir8090	0
Rps6ka4	3214
Nrip3	0
Gm16287	0
Paip1	853
Tex44	0
Bpifa1	0
Smok2a	0
Pa2g4	1912
B230118H07Rik	0
Fos	3967
Tbx5	0
Ppp1r13b	1606
Krtap4-1	0
Cerkl	202
Trim33	2506
Zfp677	603
Sult2a8	0
Trim16	2
Psph	2096
Lrrc8c	815
Slc15a4	2527
Vwa2	0
Ccnj	805
Lmcd1	1
Tram1l1	0
Pcyox1l	82
Dact2	1
Tarsl2	735
Lmln	1
Pigz	1
Fbxo4	1052
C920006O11Rik	0
Mir219b	0
Tmem262	185
Fam102b	14
Eno1b	11845
Cox7b	1234
Ifitm3	0
Cmtr1	68
Prorp	2505
Slc35f5	508
Prxl2c	158
Adam30	0
Tns1	588
Zfp326	338
Stpg3	0
Ncapd2	2410
Atf7ip2	0
Cox10	4085
Gm5833	0
Gm44501	0
Ccl17	0
Ccl12	0
Mir7036b	0
Dip2a	1
Nt5dc2	836
Hrh3	0
Mir346	0
Mir345	0
Mir341	0
Mir340	0
Mir339	0
Mir92-2	0
Mir31	0
Mir27a	8
Mir32	0
Crebzf	1961
2010009K17Rik	0
Jmjd7	0
C1qtnf7	0
Xrra1	248
Gm14405	0
Calcoco1	3944
Cfap52	0
Pdcl	4285
Poc5	827
Ces1f	0
Vmn1r201	0
Tmem51os1	0
Ndufa3	721
Tmem223	1596
Slc12a2	3
Thbd	0
Th	0
Slc10a4l	0
Gm4868	0
Drd1	0
Lce1h	0
Nsmaf	3609
Gpr82	249
Gpr4	0
Ankef1	0
Fam149a	0
Rccd1	5173
Vcpip1	2131
Cep120	7971
Wdtc1	234
Tmem39b	1721
Bpifb6	0
Lin52	1392
Nudcd3	8797
Rnasek	1707
Maoa	0
Unc93a	0
Plcg2	3
Entpd3	0
Fstl5	0
Qrfp	67
Lrrc8a	324
Zfp605	41
Zfp960	0
Gm8096	0
Hmgb1-rs17	1
Flacc1	0
Lztr1	3151
H2-K1	7538
Fam162b	0
1700031A10Rik	16
Gm12191	0
Lrrd1	0
Mug1	0
Gm15663	0
1110015O18Rik	0
Tpbpb	0
Vmn2r54	0
Psmb10	3543
H19	3
Pdhb	8188
Ube2g2	5703
Ggcx	535
Gbp7	1948
Olfr1010	0
Mov10l1	0
Prelp	0
Olfr729	0
Glipr1l2	0
Iscu	1920
Elf4	2501
Zfp763	290
Rps16	4138
Gtf2a1l	0
1700021F07Rik	0
1700001P01Rik	0
Olfr1509	0
Elob	2579
Dcp2	1622
Frmd6	129
Mfsd6l	0
Dnaja2	12843
Snord118	0
Gas5	6302
Fam47c	0
Gm10406	1
Aplp1	1729
Cacna1f	0
Kcnd3	0
Ptgr1	13
Ranbp9	2072
5330439B14Rik	0
H2ac18	0
Tbp	5078
Tap1	5556
4930429B21Rik	45
Zbtb11os1	188
B830017H08Rik	0
Gm8633	0
Ctsh	0
4930487H11Rik	0
4930515L19Rik	0
Gm9828	0
Sox1ot	0
1700003E16Rik	0
Gm4285	69
Fem1a	3227
Amz1	229
Cytip	45715
Slc10a4	0
Emilin2	0
Defb19	0
Gpr171	562
Mdp1	4852
Rprm	0
Wfdc1	0
Tox4	8428
1700001K19Rik	0
Tnks1bp1	445
Rad9a	5244
F5	0
Mdga1	0
Lrrc59	14888
Gm9805	0
Rab40b	0
Zfp689	1131
Zdhhc13	1740
Olfr623	0
Olfr644	0
Olfr638	0
Olfr632	0
Olfr635	0
Olfr578	0
Olfr575	0
Olfr560	0
Olfr559	0
Olfr586	0
Snx32	1356
Acot8	1078
Scgb2b11	0
Fgfr4	0
4930430F21Rik	0
Gm5935	0
Stxbp5	776
Vmn2r4	0
Vmn2r3	0
Vmn2r2	0
Ccdc88b	3212
Klhdc1	768
Afg3l2	4668
4921534H16Rik	0
Atm	2394
Fadd	155
Fabp3	0
Acad12	156
Mir412	0
Gm37013	0
Gpx2	0
Fam193b	3654
Adgre4	0
Myocos	0
Vmn1r9	0
Vmn1r21	0
S100a13	703
Rec114	26
Dimt1	1427
Sertad3	216
Kcnh7	0
Olfr1346	0
Ephx4	0
Tyw3	149
Polr1a	5303
Aff4	2110
Mageb18	0
Cdc23	6301
Abhd12b	3
Nusap1	2
Lpar2	81
B3galnt1	0
Mir3094	0
4932702P03Rik	0
Ptpn23	16
Ptgir	1696
Ppp2r2cos	0
Mir7029	0
Cct8	35268
A530046M15Rik	0
Pyroxd1	352
Tigd5	4
Olfr262	0
Ccl8	0
Fry	638
Acbd3	4979
Psenen	1783
Fam71e2	0
Pramef8	1912
Vwf	4
Snora5c	0
Tmem150cos	0
Pabpc4l	1
F830016B08Rik	0
Serpina3j	0
Arfgef2	3797
Cyp2a22	0
Gm10710	0
Dlx4os	0
Tmem92	0
Vmn1r112	0
Txnip	3247
Gm13084	0
Scd3	0
Sost	0
Nsa2	3156
Atad1	8008
Pnma1	0
Dcun1d5	6673
Opcml	0
Cxcr5	0
Blk	0
Prdm1	0
1700028K03Rik	304
5430401F13Rik	0
Upk2	0
Rbpjl	0
Mir6906	0
1700042O10Rik	0
Tbc1d22bos	0
Abcb7	2447
Kcnv2	0
P2ry6	0
Elfn2	43
Brip1	6
4930548G14Rik	0
Nop10	2580
Pcare	0
Gpt	4
Mcee	242
Kif16b	1594
Olfr814	26
Olfr427	0
Olfr747	0
Mettl22	1467
Rp1l1	0
A630089N07Rik	82
1700108F19Rik	0
Eif4ebp1	910
Ppp2r5a	2571
A730063M14Rik	0
4930552N02Rik	0
Lrp4	0
Mir6368	0
4933405E24Rik	0
Phrf1	8139
Gli2	0
Ifi211	108
Asl	2075
1700003D09Rik	0
Pde6b	0
Dnajc3	9237
Prop1	0
Gm11213	0
Pum3	9318
Ahsa1	10926
Padi6	0
Ccdc69	666
Tesk2	1
Eif3m	8826
Iws1	3188
Phospho1	0
Kif1c	404
Usp32	650
Tnfrsf17	0
Med9os	0
Cd70	0
Cd40lg	4373
Tnfsf12	0
Pfkl	9184
Ints6	3209
E2f5	512
Ptpn3	246
Naglu	1992
Gm9079	0
Gbp8	1936
Acrv1	0
Chrna7	0
Chrna1	1
Aco1	654
Cst8	0
Cst3	3619
Stk36	0
Chil6	0
Esrra	882
Odf1	0
Ptgs2	0
Dct	0
Upk1a	0
Cdh17	0
Klk15	0
Cygb	0
Tmem150a	0
Tmem184a	0
Kel	0
Ido2	0
Rcvrn	0
Ap2m1	24830
Rpl13	21526
Krtap3-3	0
Stip1	19939
Dhrs7	382
2310011J03Rik	2183
Lsm5	948
Gm10658	0
Kcnj10	0
Mir1258	0
Mir290b	0
F2r	226
F2	0
Vmn1r45	0
4930413F20Rik	0
1700121L16Rik	0
6030440G07Rik	11
1700092C02Rik	3
Cnp	8183
Herpud2	2217
Mir6403	0
Fcna	0
Fbp2	0
Foxh1	0
Fap	1
1700084M14Rik	0
Mirlet7g	0
Plin2	3883
Evi5	0
Hsd3b6	0
Rsrp1	32291
Pcm1	1622
Trim29	0
Poglut2	417
Tagln	451
Aloxe3	0
4930428O21Rik	0
Zfp512	1599
Tmed10	8764
Ints1	11308
3110009F21Rik	0
Acvr1b	309
Actb	127210
Gm21440	0
Mir301b	0
Ppef2	0
Slc39a2	0
Glipr1l1	0
Sec62	4260
Mir326	1
AU023762	0
Zbtb45	3270
D530049I02Rik	0
Cyp2c23	0
Gm13279	0
Ssxb5	0
Sva	0
4933427E13Rik	0
Nat8f4	5
4930525G20Rik	0
C130073F10Rik	0
Efnb3	0
Trim27	11740
Krtap4-2	0
Gm15987	0
4930521E06Rik	0
2310030A07Rik	0
4930590L20Rik	0
Eif5a2	668
Cadm4	0
Bcas3os2	0
Cdk1	1
Col7a1	1
Scgb1b27	0
B230119M05Rik	0
Ddx46	9532
Rpl4	42069
2310033P09Rik	3516
Entpd8	2
Nipsnap2	2569
Ssxb1	0
B020018J22Rik	0
4930542M03Rik	0
Tmem191c	1582
Ndufs2	8708
Defb50	0
Snupn	990
Shfl	521
Rttn	75
Ppip5k1	0
Zbtb12	0
Fbxw26	0
Cntnap1	342
Snora68	148
Mir592	0
F730035M05Rik	0
Uprt	313
Pitpnm3	1
2410018L13Rik	2
Gm7134	0
Mira	0
Il1rn	0
Olfr785	0
Rab11a	3295
Mir6907	0
Pabpc6	0
Msl3l2	931
6030407O03Rik	0
Ppp2r5e	3028
Dcdc2c	0
Lman2l	6602
Dmac2l	225
H2bc14	0
Lgsn	0
Tat	0
A630023P12Rik	0
Man2c1os	15
Coq4	1019
Olfr1419	0
Nol6	10345
Mir6937	0
Mir6935	0
Gdf11	88
Gpd1	172
4930553C11Rik	0
Fbxo42	2568
Snord99	0
Snord93	19
Rhox2h	0
Zfp827	1
Polr2j	1692
Xcr1	0
Seh1l	3823
Plekhn1	3
Vmn2r17	0
Kif15	71
Smpdl3a	8995
Atg101	3691
4933421O10Rik	102
Vmn2r101	0
Vmn2r100	0
Vmn1r1	0
Ccl22	0
Myo5a	967
Klk12	0
A430088P11Rik	0
2700089I24Rik	0
Csnk2a1	1122
Moxd1	23
Myoz1	0
Ercc4	353
Myo19	168
Selenoi	1986
Lpar3	0
Rtn4r	0
Tex52	0
Rcan3	965
Asprv1	0
Cnih1	3199
Zic3	0
Actg2	0
Actc1	0
Adipoq	274
Chrng	0
Sprr2d	0
Spint2	18411
Serpina3k	0
Vstm2l	0
Pik3ip1	2455
Spout1	3441
Ubqlnl	0
Nup54	3224
Klhl6	16227
Mypop	950
Mob1a	5836
Sds	0
Plekhf2	5537
Wdr27	0
C4a	1
Hoxd9	0
Sde2	7437
Cilp	1
Ceacam15	0
Actr8	4228
Mir6339	0
Serping1	0
Ranbp1	14782
C1s1	0
Ccne1	690
Dnajc18	911
Spaca5	0
Epb41	5656
Raf1	11787
Tescl	0
Mki67	2
Arhgef17	503
Isoc2a	1
Col2a1	0
Pla2g7	0
Hsd17b14	0
Nps	0
Rab3gap1	4927
D630010B17Rik	0
1700044C05Rik	0
8430422H06Rik	25
Fkbp15	4310
Pldi	0
Gm4971	0
Zfp811	0
Mettl2	2315
Hlf	0
Sgk3	4
Gins2	518
Afap1l1	0
Id3	22386
Lama3	0
Ifit2	1809
Acta2	316
Cyp4a14	0
Chad	0
Nab2	12447
Ceacam10	0
Hdac3	3384
Mir484	0
Mir483	0
Mir532	0
Mir463	0
Mir451a	0
Mir449a	0
Mir365-2	0
Mir429	0
Gm13985	0
Gstm1	2866
H2-Q9	0
Zfp438	568
Morn2	31
Ctsc	4624
Nms	0
Ehd4	3047
Klf17	0
Slc10a6	0
Mctp1	535
Grpel2	888
Tspo2	0
Map2k3os	191
Tbrg3	147
Sik3	2806
Esp23	0
Esp8	0
Esp4	0
2810002D19Rik	852
Usp39	4962
Arel1	4255
Mir7652	0
Rai2	0
Gcg	0
Prss3	0
Hbb-y	0
Mir6392	0
Vmn2r93	0
Vmn2r92	0
Vmn2r91	0
Vmn2r90	0
Vmn2r83	0
Dydc1	0
Ndufaf5	608
Ndufb11	2917
Rps25	2957
Pou4f2	0
Dbh	0
C1qtnf2	0
Art2b	4248
Txn2	9945
Hcls1	3115
Fhl4	1
Zp4-ps	0
A430093F15Rik	3442
Procr	0
Prl	0
Dspp	0
Dsg1a	0
Drp2	4
Mast3	6818
Scaper	649
Mir30e	0
Mir206	0
4930480K15Rik	0
Vmn2r115	0
Sec24c	10316
Tmem205	1
Milr1	158
Nepn	0
Fam228a	0
2810013P06Rik	2128
Gm16336	0
Gm15545	113
AI847159	0
C330007P06Rik	3057
Gm4861	0
Plppr4	0
Gabrg1	0
Gab2	40
Supt4b	40
Sucla2	1375
Akr1b3	0
Mir3074-1	0
4933438K21Rik	0
Gm3055	0
Ccl28	0
Pate3	0
Pik3cb	288
Usb1	1586
Clybl	0
Cyp2a4	0
1700060C20Rik	0
Notum	0
Sall4	2
Igsf23	0
Slc25a37	411
Rnf115	5208
Nop9	3789
Prdm8	0
Prelid2	1662
Brix1	5631
Ctsq	0
Tab1	301
Dusp2	11312
Rsu1	2031
2310022B05Rik	713
Phyhip	0
Sh2d7	0
Snord64	0
Kdelr2	773
Gm2093	0
Mir7655	0
Vmn1r69	0
Plag1	0
Arl10	592
Mlycd	927
Rplp2	3966
Txndc17	1133
Cftr	0
Arap3	0
Caap1	984
Ccdc80	1
Mir3089	0
Mir3088	0
9130019P16Rik	14
Col4a3	7
Ankrd66	1
Bend7	0
Kcnj1	0
Cidea	0
Ankrd52	123
Sh3rf3	0
Bloc1s3	447
Clec12a	0
Notch1	1302
Ntn1	0
Pde6d	852
6330409D20Rik	0
Nlrp4g	3
A430005L14Rik	1428
Pisd-ps3	6406
Cebpzos	142
Lmod3	0
Gm3409	0
Gm3415	0
4930583P06Rik	0
Zfp981	0
C330013E15Rik	76
C1rb	0
Gm4349	0
2810025M15Rik	0
1700049E15Rik	0
Fstl1	0
Soga3	0
Ankrd37	136
Vwce	0
Cdkl1	0
Mex3b	341
Card11	2072
Dynlt1b	354
6430550D23Rik	0
Fes	0
Ptpn1	17254
Ptp4a1	268
Mir3097	0
Plagl2	815
Hs3st3b1	5659
Gm9767	0
Gm4566	0
2410002F23Rik	10086
Fgf7	0
Ccna2	272
Rb1cc1	5848
Gm3414	115
Ssxb3	0
Ykt6	1077
Mycbp	1902
Hdgfl1	0
Gabpa	5869
Cry1	7917
Fabp9	0
Atp6v0a2	4990
Ptprn2	1
Trim28	12209
Yipf3	7276
Oas3	1
Bdkrb2	0
Scgb1b12	0
Guf1	2329
Pou5f1-rs4	0
2410003L11Rik	0
Extl1	0
Fam71a	0
4930412B13Rik	0
Ubr4	7867
3110015C05Rik	0
2700069I18Rik	0
Ces3b	0
Olfr944	0
Olfr945	0
Ces2e	0
Ucn2	0
Gtpbp8	243
Zdhhc1	1389
Gtf3c1	4735
Pram1	0
Pex11a	708
Fbxl12os	0
2310015A10Rik	243
Foxn2	2260
Tex10	2111
Actl11	0
Akp3	0
Nkx1-1	0
LOC102635661	46
Fbxw27	0
E530011L22Rik	3
Mir467b	0
Gm13128	0
Cib3	0
Prrt4	0
A630073D07Rik	0
BC024139	0
Nxpe3	1150
4930404N11Rik	0
Prr23a2	0
Prr23a1	0
Strip1	6829
Gm15091	0
Slc35f1	0
Emsy	822
Plcd4	62
H2-Oa	605
Gm2663	0
Btbd35f14	0
Kctd14	0
Krtap10-4	0
Ccnb2	212
Dmrta2	0
Lnp1	0
Trim26	3276
Catsperd	0
Qser1	64
4930544D05Rik	0
Rhox3g	0
Gm14124	0
Scgb1c1	0
9030025P20Rik	169
Mpzl3	237
Dsg1b	3
Sap18b	0
Zfp937	7
Tgif2lx2	0
Gm3435	0
Pogk	339
4930571K23Rik	0
Klra10	4
Rag1	89
Raet1c	0
Mageb3	0
Gm11563	0
Pramef25	0
Dusp5	414
Rel	625
Reg2	0
Rela	9065
Adam18	0
Mir504	1
9030612E09Rik	0
Ugp2	1117
Gm15713	1
H2ab3	0
H2ab2	0
Samt2b	0
Hnf1a	3
Snord57	14
Xpnpep3	1969
Snora64	111
9530082P21Rik	0
Olfr247	0
Gm5113	2
Ctsf	0
Trip12	10769
Gfer	1130
Vps35	8210
4931408D14Rik	0
Mboat4	94
Mcm7	22524
Scgb2b1	0
A230001M10Rik	0
Gm7337	0
Gm5039	0
4921511C20Rik	0
Rps4l	0
Mir669o	0
Gpd2	2381
Lnx1	200
Mfn1	1055
Iqcd	0
Gm11981	0
Micalcl	0
Mab21l4	0
Sorcs2	4
Fam151a	0
H2bc1	0
H2ac20	23
H2ac10	0
H2ac4	0
Glipr2	665
Gmfb	10354
Ube4b	4910
A830082N09Rik	0
Pkhd1l1	4
Mup5	0
Mup4	0
Omt2a	0
Arhgef16	1
Sprr2a3	0
Nek11	2
Gm14057	0
Snhg20	1215
Olfm4	0
Uri1	5145
Mir6905	0
Syf2	4871
Zscan4d	0
Olfr1372-ps1	0
1810006J02Rik	136
Cylc1	0
Cenpv	510
2310005A03Rik	0
Trp53inp2	1151
Hnrnpul1	6164
Slco4c1	0
Ncapd3	1996
Clk3	8213
Pik3r2	2442
Snord66	0
Vmn2r62	0
Vmn2r61	0
Fbln7	0
Ubxn6	3030
Bin2	17844
Il22ra2	0
Il22ra1	0
Arhgef5	1
Cct8l1	0
Zdhhc5	5481
Clspn	22
Rnf39	4
Serpina11	0
Gje1	0
Gm19395	0
1700046C09Rik	0
Gm11562	0
Mesp2	0
Mir8120	0
Mir692-3	0
1700084J12Rik	0
Mir3086	0
Mir3085	0
C5ar2	0
Trpt1	159
C030037D09Rik	0
Col9a3	338
Iqgap2	12
Nup62cl	0
Pigyl	1153
Trdmt1	229
Erbb3	813
Znrf4	0
Fkbp5	1761
Fkbp4	13753
Psmb7	3983
Inf2	132
Mir879	0
Mir871	0
Osbpl7	2910
Qpct	488
Cdh7	0
Ptprg	0
Lipo1	0
Pramef12	0
Slc44a4	0
Taf1c	5184
Oxa1l	6492
Uck2	3740
Chac1	0
Polr2d	3481
Gtpbp4	15590
Tamm41	916
Nars	9520
Mmp1b	0
Ddx10	6394
Tssk6	185
Ssu72	2942
Gpr137b	0
Slc18a2	564
Hepacam2	0
Copz2	0
Slc35g3	0
Plcg1	9736
Got1	2190
2310034O05Rik	0
Vmn1r142	0
Snord52	0
Mir448	0
Samd10	5398
Mir7657	0
Gm11747	0
Clrn2	0
Zdhhc25	0
Mxd1	736
Gm15127	0
Slc25a53	722
Mrps30	4827
Hgh1	2854
Bmpr2	3
Pten	7284
Ptdss1	4853
Mir181c	0
Gm715	0
Hes3	0
Gm16404	0
Wap	0
Zfp346	1196
Alb	2
Zfp873	812
Fhl5	0
Rrs1	3131
Rps8	5684
Nprl2	1800
Tmigd1	0
Rdm1	936
Msmo1	528
Cmpk1	5539
Ndst4	0
Cyb5r4	1697
Mis18a	1364
Arl3	443
Gdpd1	509
Ropn1	0
Csf2	0
Gm22650	0
Gm23363	0
9230117E06Rik	0
Snora62	0
Gm11757	0
Mir6376	0
Mir7j	0
Mir6377	0
H2ab1	0
Cyth4	2182
Gm12216	5
Mir8108	0
5730480H06Rik	28
Pck1	0
Zfp979	0
Ltbp3	0
Fgf15	0
Esp5	0
4930447A16Rik	0
Zbtb8os	826
Cfap77	0
Nkx1-2	0
Tnfrsf1a	1613
Wnt3a	0
Sbp	0
Efna5	0
Galnt10	2957
Depdc7	606
Mrpl38	3301
Pgap1	569
Gpsm2	0
Hrnr	0
Rap2a	137
Dicer1	1490
Fam43a	1
Fam216b	0
Klri1	0
Rpl36	3263
Tal1	0
Rprl2	0
Rnu12	0
Gm5478	0
Ddost	18611
Ddx43	1240
Sult2a7	0
Lamb1	0
Ptprv	827
Spdye4c	0
Sorcs3	30
Cd5l	0
Apex1	8786
Nfyb	3755
Gm10125	0
Gm12359	13
Cisd1	1695
Ifi44l	1
Acss1	526
1810018F18Rik	0
1700066N21Rik	0
1700034E13Rik	0
E130317F20Rik	9
Adcy6	4
Thap6	44
Plcb2	3716
Morn5	0
1700012B09Rik	0
Iqcf5	0
Mir6904	0
Vsig10	2
Necap2	5280
Arpc5	28537
Srsf4	1909
Mir3112	0
Zzef1	2865
Steap3	55
Nipsnap1	1569
Npas1	89
Cd34	0
Gm20498	0
F12	1
Pbx4	60
Crocc	0
Tcf7l1	459
Cxcl5	0
Crybg1	1476
Syde1	1184
Obox2	0
Cfp	105
Oaf	216
Aadacl4	0
Gm7361	0
Mir703	57
Ppp5c	6114
Kif28	0
Axdnd1	0
Slc25a36	1245
Cybrd1	0
Omp	0
Olfr56	0
Olfr49	0
Oit3	1
Dio1	0
Egr1	67468
Fut9	0
Spata13	16794
Gm4827	0
Mir7658	0
Elp6	1274
Cep164	168
Zfp93	458
Lcn2	0
Scgb1b2	0
4930545L23Rik	0
Sox5os3	0
Gm13103	0
Rtl8b	189
2310061N02Rik	0
Kiss1r	0
Prss1	1
Spg11	3084
Olfr1270	0
Olfr1256	0
Olfr1257	0
Olfr1260	0
Olfr1272	0
Olfr1258	0
Olfr1255	0
Olfr1262	0
Olfr1234	0
AU016765	0
Mir7027	0
Slc23a1	67
Hrct1	1
Cript	2376
2210407C18Rik	0
Fam222b	2641
Aldh8a1	0
Trmt5	908
Bcl7b	7356
Gnb2	4816
Gnaz	0
Gys1	1018
L2hgdh	1123
AU022793	0
C330022C24Rik	0
4930401O10Rik	0
Lhfpl4	0
Adam32	0
Zscan20	1752
Colgalt2	0
Tiparp	1539
Prmt6	3112
Cphx1	0
Rhox13	0
Mir6357	0
Mir6356	0
Mir6355	0
Mir6354	0
Pros1	0
Prodh	516
Pip	0
Dpm2	2098
Map2k1	4239
Prkg2	28
Prkar2a	50
Shoc1	0
Ubr3	2350
Ror2	0
Vapb	254
Prl5a1	0
Kcnmb2	0
Sac3d1	2245
Pnlip	0
Ipo11	2988
Phpt1	1369
Polr2g	4639
Wfdc2	0
Rgcc	1819
2610301B20Rik	197
Cdyl2	1076
BB014433	0
Pycrl	3373
Mir3092	0
E130018N17Rik	0
Ptov1	1966
Vmn2r122	0
Gm4836	0
Adam4	0
Gm31592	0
Mir8119	6
Prss57	1
Slc9a2	0
Cyp1b1	5
Cyp1a2	0
Irx2	0
Irx1	0
Irs4	0
Irs1	0
Krtap5-2	0
Arl14	0
Snx20	685
Ceacam20	0
Lrpap1	3142
Lhx3	0
Brs3	0
Brca2	80
Psmg1	1715
Nfkb1	3695
Tspan7	0
Atp6v1f	4320
Wnt9a	0
Moxd2	200
Braf	1435
Fgd5	10
Ccdc174	2207
4930556C24Rik	0
4930486L24Rik	128
Nrg3os	0
4930556J02Rik	0
4933402E13Rik	0
Zfp790	1172
1700003L19Rik	0
Strn4	6148
Ms4a4c	0
Tmem200c	0
Cd4	918
Smim18	6
Zbtb32	0
Wdr53	127
Mir5126	0
Kif5c	546
Sfxn2	454
Acsbg3	0
Nbn	1361
Siva1	899
Cngb3	11
Sema3a	0
Gng5	2395
Zfp141	664
Gm32687	0
Lrrc32	0
Psmd13	7150
Lce1g	0
Cplx1	0
Gngt1	0
Gnb5	1
Krtap5-1	0
Apoa1	0
Irx4	0
Pdzrn3	0
Rnu73b	0
Olfr239	0
Gm20738	0
Olfr519	0
Taf8	4041
Fn3k	57
Arpin	0
Decr1	1762
Ctso	2303
4933406J09Rik	0
A830036E02Rik	0
A930037H05Rik	3
Plekhf1	0
Evx1	2
Gtf2f2	2516
1300017J02Rik	0
Sh3rf1	1248
Bbs10	1
Raver1	1668
Palmd	0
Ube2c	1
Avpi1	451
Tlr9	0
Pygb	3581
Cypt15	0
Wnk3	43
Vps16	7471
Pdzd9	0
Cyp3a11	8
Foxd2	376
Foxc1	0
Met	0
Rnf150	0
4833422M21Rik	0
Lix1l	0
Olfr1459	0
Mir713	0
Ulk4	666
2610318N02Rik	1546
Fam241b	177
Tmem235	0
Defa36	0
Defa33	0
Ccdc85c	3
Gm21119	0
Fkbpl	152
Gm1043	0
Dbp	221
Slc7a8	65
Car3	0
Crip1	166
Capn6	0
AV051173	2
Gm20356	0
Gm13003	0
4930523O13Rik	7
1700017G19Rik	0
Gm12709	0
4933417E11Rik	0
A430035B10Rik	151
C920021L13Rik	0
4933436E23Rik	1
Gm10007	0
1700047G03Rik	4
Gm18853	0
4930529K09Rik	0
Gm19784	0
9230112J17Rik	0
1700034P13Rik	0
Spata25	0
Camk2n1	3
1700066B17Rik	0
Ccdc47	5932
Fem1al	0
Cmtm2b	0
Dcbld2	0
Olfr242	0
Cfap298	1492
Tlr4	0
Rpl34-ps1	0
Ldhal6b	0
Vmn1r93	0
V1rd18	0
Gm46993	0
Klhl14	0
Smok3b	0
Olfr1321	0
V1rd19	0
Amfr	4368
Pak1ip1	4558
Mrnip	466
Mrps28	1149
Synpr	0
Fbxo22	2367
Mtap	2847
H3c7	0
Hunk	0
Olfr794	0
Olfr127	0
Olfr1284	0
Olfr593	0
Bola3	1208
Olfr983	0
Olfr969	0
Olfr39	0
Olfr273	0
Olfr1184	0
Olfr640	0
Olfr629	0
Olfr655	0
Olfr466	0
Emc4	2237
Tmed4	5044
Ano9	0
Stk-ps2	0
Popdc3	0
Gadl1	0
Cyp4f39	0
Kbtbd11	333
Tm9sf3	19941
Hook1	748
Blvra	1613
Ier3	0
Ces1e	0
4930562C15Rik	0
Nhej1	164
Tmbim4	2782
Lypd4	0
Pde5a	296
Cd109	0
Armcx5	420
F930017D23Rik	0
Eprn	0
Ankrd17	3720
Tbx19	0
Vmn1r234	0
Clec2h	0
Mrpl43	972
Acoxl	0
Fam166a	0
A530032D15Rik	0
Krt78	0
Zfp523	1387
Phxr4	766
Dleu2	135
Bcl2l14	0
Olfr1301	0
Msx1os	0
G630025P09Rik	0
Zfp580	387
Fzd3	0
Lhfpl5	0
Prl3d3	0
Prl3d2	0
Zfp706	9846
Meiob	0
Tex38	0
Mfsd13a	0
4930453N24Rik	2879
Sp110	8353
Tspan1	0
Olfr1298	0
Olfr1294	0
Olfr1299	0
Olfr876	0
Olfr874	0
Olfr1404	0
Olfr330	0
Platr21	0
Rps27a	4767
Snx9	85
4930507D05Rik	553
Atp6v1b2	4754
Cd5	22302
Mtf1	1225
Acat1	9986
Gm8801	179
Snord14d	0
Snord14a	0
Dot1l	3065
Rab11fip3	164
Atp6v0b	5621
1700034I23Rik	0
Mirg	0
